Year,FIPS,Female,Male,Suppressed,Unknown,Total
2011,55013,21.0,27.0,0.0,0.0,48.0
2011,55015,0.0,0.0,7.0,0.0,7.0
2011,55017,66.0,61.0,1.0,0.0,128.0
2011,55019,21.0,29.0,0.0,0.0,50.0
2011,55021,49.0,66.0,0.0,0.0,115.0
2011,55023,9.0,12.0,0.0,0.0,21.0
2011,55025,83.0,107.0,1.0,0.0,191.0
2011,55027,0.0,15.0,3.0,0.0,18.0
2011,55029,0.0,0.0,5.0,0.0,5.0
2011,55031,18.0,31.0,0.0,0.0,49.0
2011,55033,44.0,54.0,0.0,0.0,98.0
2011,55035,64.0,80.0,0.0,0.0,144.0
2011,55043,8.0,12.0,0.0,0.0,20.0
2011,55045,0.0,8.0,2.0,0.0,10.0
2011,55047,9.0,11.0,0.0,0.0,20.0
2011,55049,21.0,12.0,0.0,0.0,33.0
2011,55053,31.0,32.0,0.0,0.0,63.0
2011,55055,13.0,11.0,0.0,0.0,24.0
2011,55057,27.0,21.0,0.0,0.0,48.0
2011,55059,0.0,0.0,5.0,0.0,5.0
2011,55063,24.0,42.0,0.0,0.0,66.0
2011,55067,8.0,9.0,0.0,0.0,17.0
2011,55069,39.0,45.0,0.0,0.0,84.0
2011,55071,0.0,0.0,7.0,0.0,7.0
2011,55073,85.0,122.0,0.0,0.0,207.0
2011,55075,14.0,30.0,0.0,0.0,44.0
2011,55077,31.0,34.0,0.0,0.0,65.0
2011,55078,6.0,5.0,0.0,0.0,11.0
2011,55079,21.0,38.0,0.0,0.0,59.0
2011,55081,30.0,46.0,0.0,0.0,76.0
2011,55083,0.0,0.0,7.0,0.0,7.0
2011,55085,45.0,42.0,0.0,0.0,87.0
2011,55087,11.0,20.0,0.0,0.0,31.0
2011,55089,0.0,11.0,1.0,0.0,12.0
2011,55091,9.0,10.0,0.0,0.0,19.0
2011,55093,9.0,17.0,0.0,0.0,26.0
2011,55095,56.0,55.0,0.0,0.0,111.0
2011,55097,63.0,56.0,0.0,0.0,119.0
2011,55099,27.0,27.0,0.0,0.0,54.0
2011,55103,12.0,21.0,0.0,0.0,33.0
2011,55105,9.0,17.0,0.0,0.0,26.0
2011,55107,17.0,34.0,0.0,0.0,51.0
2011,55109,39.0,52.0,0.0,0.0,91.0
2011,55111,34.0,67.0,0.0,0.0,101.0
2011,55113,23.0,37.0,0.0,0.0,60.0
2011,55115,25.0,26.0,0.0,0.0,51.0
2011,55117,0.0,13.0,2.0,0.0,15.0
2011,55119,9.0,15.0,0.0,0.0,24.0
2011,55121,25.0,33.0,0.0,0.0,58.0
2011,55123,19.0,27.0,0.0,0.0,46.0
2011,55125,17.0,17.0,0.0,0.0,34.0
2011,55127,29.0,20.0,0.0,0.0,49.0
2011,55129,29.0,31.0,0.0,0.0,60.0
2011,55131,9.0,13.0,0.0,0.0,22.0
2011,55133,37.0,52.0,0.0,0.0,89.0
2011,55135,38.0,59.0,0.0,0.0,97.0
2011,55137,24.0,20.0,0.0,0.0,44.0
2011,55139,18.0,26.0,0.0,0.0,44.0
2011,55141,45.0,58.0,0.0,0.0,103.0
2012,01089,0.0,0.0,5.0,0.0,5.0
2012,06073,0.0,0.0,6.0,0.0,6.0
2012,06087,0.0,0.0,6.0,0.0,6.0
2012,06097,0.0,7.0,5.0,0.0,12.0
2012,09001,99.0,124.0,2.0,0.0,225.0
2012,09003,66.0,77.0,0.0,0.0,143.0
2012,09005,30.0,36.0,1.0,0.0,67.0
2012,09007,46.0,46.0,1.0,0.0,93.0
2012,09009,107.0,105.0,1.0,0.0,213.0
2012,09011,112.0,149.0,2.0,0.0,263.0
2012,09013,53.0,76.0,0.0,0.0,129.0
2012,09015,42.0,80.0,0.0,0.0,122.0
2012,10001,6.0,12.0,0.0,92.0,110.0
2012,10003,42.0,35.0,0.0,321.0,398.0
2012,10005,21.0,29.0,0.0,73.0,123.0
2012,12021,0.0,0.0,5.0,0.0,5.0
2012,12057,7.0,0.0,2.0,0.0,9.0
2012,12071,0.0,0.0,8.0,0.0,8.0
2012,12086,0.0,9.0,4.0,0.0,13.0
2012,12103,0.0,0.0,6.0,0.0,6.0
2012,12111,0.0,0.0,5.0,0.0,5.0
2012,12115,0.0,0.0,6.0,0.0,6.0
2012,12127,0.0,0.0,6.0,0.0,6.0
2012,17031,21.0,32.0,0.0,0.0,53.0
2012,17043,10.0,17.0,0.0,0.0,27.0
2012,17057,0.0,0.0,5.0,0.0,5.0
2012,17097,0.0,7.0,3.0,0.0,10.0
2012,17111,11.0,15.0,0.0,0.0,26.0
2012,17141,0.0,6.0,0.0,0.0,6.0
2012,17143,0.0,0.0,5.0,0.0,5.0
2012,17197,0.0,6.0,0.0,0.0,6.0
2012,17201,0.0,5.0,0.0,0.0,5.0
2012,18089,0.0,0.0,5.0,0.0,5.0
2012,18127,5.0,10.0,0.0,0.0,15.0
2012,18141,0.0,6.0,0.0,0.0,6.0
2012,18149,5.0,0.0,0.0,0.0,5.0
2012,19005,5.0,6.0,0.0,0.0,11.0
2012,19013,0.0,5.0,0.0,0.0,5.0
2012,19043,6.0,6.0,0.0,0.0,12.0
2012,19061,0.0,0.0,9.0,0.0,9.0
2012,19103,7.0,19.0,0.0,0.0,26.0
2012,19113,0.0,8.0,5.0,0.0,13.0
2012,19139,0.0,0.0,5.0,0.0,5.0
2012,19153,0.0,6.0,0.0,0.0,6.0
2012,19163,0.0,6.0,5.0,0.0,11.0
2012,19191,0.0,0.0,8.0,0.0,8.0
2012,23001,27.0,53.0,0.0,0.0,80.0
2012,23005,121.0,145.0,0.0,0.0,266.0
2012,23007,0.0,5.0,1.0,0.0,6.0
2012,23009,33.0,26.0,0.0,0.0,59.0
2012,23011,58.0,70.0,0.0,0.0,128.0
2012,23013,51.0,58.0,0.0,0.0,109.0
2012,23015,25.0,40.0,0.0,0.0,65.0
2012,23017,15.0,10.0,0.0,0.0,25.0
2012,23019,10.0,11.0,0.0,0.0,21.0
2012,23023,28.0,31.0,0.0,0.0,59.0
2012,23025,0.0,8.0,3.0,0.0,11.0
2012,23027,30.0,25.0,0.0,0.0,55.0
2012,23029,0.0,6.0,0.0,0.0,6.0
2012,23031,88.0,129.0,0.0,0.0,217.0
2012,24001,0.0,10.0,4.0,0.0,14.0
2012,24003,44.0,68.0,0.0,0.0,112.0
2012,24005,66.0,77.0,0.0,28.0,171.0
2012,24009,26.0,19.0,0.0,0.0,45.0
2012,24011,17.0,21.0,0.0,0.0,38.0
2012,24013,53.0,51.0,1.0,0.0,105.0
2012,24015,47.0,38.0,1.0,0.0,86.0
2012,24017,34.0,31.0,0.0,0.0,65.0
2012,24019,19.0,10.0,1.0,0.0,30.0
2012,24021,54.0,63.0,0.0,0.0,117.0
2012,24025,32.0,39.0,0.0,0.0,71.0
2012,24027,55.0,82.0,2.0,0.0,139.0
2012,24029,22.0,25.0,1.0,0.0,48.0
2012,24031,162.0,176.0,0.0,0.0,338.0
2012,24033,11.0,10.0,1.0,0.0,22.0
2012,24035,22.0,34.0,1.0,0.0,57.0
2012,24037,10.0,0.0,3.0,0.0,13.0
2012,24039,0.0,0.0,5.0,0.0,5.0
2012,24041,26.0,13.0,0.0,0.0,39.0
2012,24043,30.0,35.0,0.0,0.0,65.0
2012,24045,9.0,14.0,0.0,0.0,23.0
2012,24047,0.0,8.0,1.0,0.0,9.0
2012,24510,15.0,17.0,0.0,0.0,32.0
2012,25001,97.0,194.0,0.0,6.0,297.0
2012,25003,35.0,53.0,2.0,0.0,90.0
2012,25005,190.0,329.0,4.0,0.0,523.0
2012,25007,29.0,39.0,0.0,16.0,84.0
2012,25009,198.0,313.0,0.0,0.0,511.0
2012,25011,29.0,38.0,0.0,0.0,67.0
2012,25013,67.0,105.0,0.0,0.0,172.0
2012,25015,52.0,72.0,0.0,0.0,124.0
2012,25017,335.0,450.0,2.0,0.0,787.0
2012,25019,27.0,31.0,0.0,9.0,67.0
2012,25021,201.0,351.0,2.0,0.0,554.0
2012,25023,266.0,418.0,0.0,7.0,691.0
2012,25025,43.0,78.0,0.0,0.0,121.0
2012,25027,192.0,258.0,0.0,0.0,450.0
2012,26021,0.0,6.0,0.0,0.0,6.0
2012,26041,0.0,0.0,5.0,0.0,5.0
2012,26043,0.0,0.0,6.0,0.0,6.0
2012,26109,11.0,0.0,7.0,0.0,18.0
2012,26131,0.0,0.0,5.0,0.0,5.0
2012,26163,0.0,0.0,6.0,0.0,6.0
2012,27001,0.0,7.0,3.0,0.0,10.0
2012,27003,47.0,77.0,0.0,0.0,124.0
2012,27005,0.0,15.0,2.0,0.0,17.0
2012,27007,8.0,18.0,0.0,0.0,26.0
2012,27009,6.0,7.0,0.0,0.0,13.0
2012,27017,11.0,23.0,0.0,0.0,34.0
2012,27019,6.0,0.0,0.0,0.0,6.0
2012,27021,24.0,34.0,0.0,0.0,58.0
2012,27025,6.0,21.0,0.0,0.0,27.0
2012,27035,47.0,55.0,0.0,0.0,102.0
2012,27037,27.0,60.0,0.0,0.0,87.0
2012,27041,0.0,7.0,2.0,0.0,9.0
2012,27045,0.0,0.0,5.0,0.0,5.0
2012,27049,8.0,15.0,0.0,0.0,23.0
2012,27053,63.0,92.0,0.0,0.0,155.0
2012,27055,10.0,16.0,0.0,0.0,26.0
2012,27057,14.0,10.0,0.0,0.0,24.0
2012,27059,7.0,8.0,0.0,0.0,15.0
2012,27061,21.0,26.0,0.0,0.0,47.0
2012,27065,5.0,6.0,0.0,0.0,11.0
2012,27067,0.0,0.0,6.0,0.0,6.0
2012,27075,0.0,6.0,4.0,0.0,10.0
2012,27095,8.0,17.0,0.0,0.0,25.0
2012,27097,6.0,7.0,0.0,0.0,13.0
2012,27109,6.0,11.0,0.0,0.0,17.0
2012,27111,10.0,9.0,0.0,0.0,19.0
2012,27115,15.0,15.0,0.0,0.0,30.0
2012,27119,0.0,8.0,0.0,0.0,8.0
2012,27123,50.0,72.0,0.0,0.0,122.0
2012,27135,0.0,5.0,0.0,0.0,5.0
2012,27137,27.0,46.0,0.0,0.0,73.0
2012,27139,8.0,9.0,0.0,0.0,17.0
2012,27141,17.0,28.0,0.0,0.0,45.0
2012,27145,7.0,21.0,0.0,0.0,28.0
2012,27153,0.0,7.0,0.0,0.0,7.0
2012,27157,0.0,0.0,5.0,0.0,5.0
2012,27159,0.0,8.0,2.0,0.0,10.0
2012,27163,50.0,96.0,0.0,0.0,146.0
2012,27169,12.0,25.0,0.0,0.0,37.0
2012,27171,9.0,13.0,0.0,0.0,22.0
2012,33001,12.0,17.0,0.0,0.0,29.0
2012,33003,29.0,19.0,0.0,0.0,48.0
2012,33005,16.0,27.0,0.0,0.0,43.0
2012,33009,21.0,21.0,0.0,0.0,42.0
2012,33011,152.0,273.0,0.0,0.0,425.0
2012,33013,54.0,72.0,0.0,0.0,126.0
2012,33015,217.0,329.0,0.0,0.0,546.0
2012,33017,66.0,105.0,0.0,0.0,171.0
2012,33019,8.0,0.0,7.0,0.0,15.0
2012,34001,46.0,51.0,0.0,0.0,97.0
2012,34003,96.0,87.0,0.0,0.0,183.0
2012,34005,127.0,133.0,0.0,0.0,260.0
2012,34007,41.0,46.0,1.0,0.0,88.0
2012,34009,26.0,15.0,0.0,0.0,41.0
2012,34011,50.0,38.0,0.0,0.0,88.0
2012,34013,62.0,59.0,0.0,0.0,121.0
2012,34015,68.0,70.0,0.0,0.0,138.0
2012,34017,14.0,12.0,0.0,0.0,26.0
2012,34019,86.0,121.0,0.0,0.0,207.0
2012,34021,79.0,61.0,1.0,0.0,141.0
2012,34023,81.0,77.0,0.0,0.0,158.0
2012,34025,155.0,182.0,0.0,0.0,337.0
2012,34027,193.0,208.0,0.0,0.0,401.0
2012,34029,107.0,97.0,0.0,0.0,204.0
2012,34031,95.0,77.0,0.0,0.0,172.0
2012,34033,29.0,24.0,0.0,0.0,53.0
2012,34035,132.0,119.0,0.0,0.0,251.0
2012,34037,156.0,178.0,1.0,0.0,335.0
2012,34039,41.0,35.0,0.0,0.0,76.0
2012,34041,84.0,112.0,0.0,0.0,196.0
2012,36001,49.0,65.0,0.0,0.0,114.0
2012,36005,19.0,13.0,0.0,0.0,32.0
2012,36007,29.0,35.0,0.0,0.0,64.0
2012,36013,5.0,0.0,1.0,0.0,6.0
2012,36015,0.0,0.0,6.0,0.0,6.0
2012,36017,5.0,9.0,0.0,0.0,14.0
2012,36019,0.0,0.0,9.0,0.0,9.0
2012,36021,84.0,99.0,0.0,0.0,183.0
2012,36023,0.0,5.0,0.0,0.0,5.0
2012,36025,5.0,8.0,0.0,0.0,13.0
2012,36027,58.0,74.0,0.0,0.0,132.0
2012,36029,6.0,0.0,5.0,0.0,11.0
2012,36031,12.0,10.0,0.0,0.0,22.0
2012,36033,0.0,0.0,7.0,0.0,7.0
2012,36035,5.0,0.0,0.0,0.0,5.0
2012,36039,50.0,64.0,0.0,0.0,114.0
2012,36043,9.0,14.0,0.0,0.0,23.0
2012,36045,23.0,20.0,0.0,0.0,43.0
2012,36047,44.0,80.0,1.0,0.0,125.0
2012,36049,0.0,0.0,7.0,0.0,7.0
2012,36053,0.0,0.0,6.0,0.0,6.0
2012,36055,13.0,27.0,0.0,0.0,40.0
2012,36057,6.0,14.0,0.0,0.0,20.0
2012,36059,7.0,7.0,0.0,0.0,14.0
2012,36061,108.0,144.0,0.0,10.0,262.0
2012,36065,15.0,21.0,0.0,0.0,36.0
2012,36067,10.0,14.0,0.0,0.0,24.0
2012,36069,0.0,0.0,7.0,0.0,7.0
2012,36071,101.0,88.0,0.0,0.0,189.0
2012,36075,9.0,8.0,0.0,0.0,17.0
2012,36077,17.0,15.0,0.0,0.0,32.0
2012,36079,29.0,47.0,0.0,0.0,76.0
2012,36081,40.0,48.0,0.0,0.0,88.0
2012,36083,90.0,124.0,0.0,0.0,214.0
2012,36085,17.0,18.0,0.0,0.0,35.0
2012,36087,48.0,40.0,0.0,0.0,88.0
2012,36089,22.0,28.0,0.0,0.0,50.0
2012,36091,60.0,76.0,0.0,0.0,136.0
2012,36093,10.0,8.0,0.0,0.0,18.0
2012,36095,0.0,8.0,4.0,0.0,12.0
2012,36097,11.0,0.0,3.0,0.0,14.0
2012,36101,0.0,6.0,0.0,0.0,6.0
2012,36103,93.0,147.0,0.0,0.0,240.0
2012,36105,10.0,13.0,0.0,0.0,23.0
2012,36107,12.0,15.0,0.0,0.0,27.0
2012,36109,8.0,13.0,0.0,0.0,21.0
2012,36111,61.0,91.0,0.0,0.0,152.0
2012,36113,16.0,17.0,0.0,0.0,33.0
2012,36115,28.0,49.0,0.0,0.0,77.0
2012,36119,24.0,47.0,0.0,0.0,71.0
2012,36123,0.0,0.0,5.0,0.0,5.0
2012,37051,9.0,0.0,3.0,0.0,12.0
2012,37081,0.0,0.0,6.0,0.0,6.0
2012,37119,5.0,0.0,0.0,0.0,5.0
2012,37135,0.0,0.0,5.0,0.0,5.0
2012,37183,10.0,0.0,3.0,0.0,13.0
2012,38017,0.0,8.0,0.0,0.0,8.0
2012,39029,0.0,0.0,5.0,0.0,5.0
2012,39041,0.0,0.0,5.0,0.0,5.0
2012,39151,0.0,5.0,0.0,0.0,5.0
2012,41003,0.0,0.0,5.0,0.0,5.0
2012,41029,5.0,0.0,1.0,0.0,6.0
2012,41033,8.0,0.0,3.0,0.0,11.0
2012,42001,22.0,39.0,0.0,0.0,61.0
2012,42003,0.0,6.0,4.0,0.0,10.0
2012,42005,54.0,82.0,0.0,0.0,136.0
2012,42007,8.0,16.0,0.0,0.0,24.0
2012,42009,18.0,19.0,0.0,0.0,37.0
2012,42011,8.0,12.0,0.0,0.0,20.0
2012,42013,16.0,21.0,0.0,0.0,37.0
2012,42015,24.0,28.0,0.0,0.0,52.0
2012,42017,137.0,239.0,0.0,0.0,376.0
2012,42019,93.0,142.0,0.0,0.0,235.0
2012,42021,9.0,22.0,0.0,0.0,31.0
2012,42023,7.0,9.0,0.0,0.0,16.0
2012,42025,24.0,39.0,0.0,0.0,63.0
2012,42027,53.0,65.0,0.0,0.0,118.0
2012,42029,247.0,362.0,1.0,0.0,610.0
2012,42031,28.0,38.0,0.0,0.0,66.0
2012,42033,126.0,142.0,0.0,0.0,268.0
2012,42035,13.0,17.0,0.0,0.0,30.0
2012,42037,34.0,35.0,0.0,0.0,69.0
2012,42039,0.0,0.0,13.0,0.0,13.0
2012,42041,59.0,60.0,0.0,0.0,119.0
2012,42043,45.0,66.0,0.0,0.0,111.0
2012,42045,101.0,168.0,2.0,0.0,271.0
2012,42047,35.0,44.0,0.0,0.0,79.0
2012,42049,0.0,10.0,4.0,0.0,14.0
2012,42053,0.0,6.0,2.0,0.0,8.0
2012,42055,14.0,31.0,0.0,0.0,45.0
2012,42057,14.0,26.0,0.0,0.0,40.0
2012,42061,15.0,11.0,0.0,0.0,26.0
2012,42063,43.0,56.0,0.0,0.0,99.0
2012,42065,64.0,74.0,0.0,0.0,138.0
2012,42067,0.0,19.0,3.0,0.0,22.0
2012,42069,15.0,28.0,0.0,0.0,43.0
2012,42071,6.0,7.0,0.0,0.0,13.0
2012,42073,5.0,0.0,1.0,0.0,6.0
2012,42075,22.0,39.0,0.0,0.0,61.0
2012,42077,60.0,93.0,0.0,0.0,153.0
2012,42079,17.0,35.0,0.0,0.0,52.0
2012,42081,35.0,46.0,0.0,0.0,81.0
2012,42083,14.0,16.0,0.0,0.0,30.0
2012,42085,0.0,6.0,4.0,0.0,10.0
2012,42087,19.0,16.0,0.0,0.0,35.0
2012,42089,29.0,41.0,0.0,0.0,70.0
2012,42091,95.0,153.0,0.0,0.0,248.0
2012,42093,12.0,20.0,0.0,0.0,32.0
2012,42095,59.0,69.0,1.0,0.0,129.0
2012,42097,12.0,12.0,0.0,0.0,24.0
2012,42099,10.0,13.0,0.0,0.0,23.0
2012,42101,63.0,68.0,0.0,0.0,131.0
2012,42103,6.0,7.0,0.0,0.0,13.0
2012,42105,0.0,7.0,4.0,0.0,11.0
2012,42107,7.0,21.0,0.0,0.0,28.0
2012,42109,9.0,12.0,0.0,0.0,21.0
2012,42115,6.0,6.0,0.0,0.0,12.0
2012,42119,11.0,17.0,0.0,0.0,28.0
2012,42121,0.0,0.0,6.0,0.0,6.0
2012,42123,0.0,0.0,5.0,0.0,5.0
2012,42125,7.0,8.0,0.0,0.0,15.0
2012,42127,19.0,26.0,0.0,0.0,45.0
2012,42129,38.0,49.0,0.0,0.0,87.0
2012,42131,11.0,18.0,0.0,0.0,29.0
2012,42133,160.0,168.0,0.0,0.0,328.0
2012,44001,0.0,0.0,7.0,0.0,7.0
2012,44003,12.0,14.0,0.0,0.0,26.0
2012,44005,14.0,7.0,0.0,0.0,21.0
2012,44007,35.0,49.0,1.0,0.0,85.0
2012,44009,29.0,46.0,0.0,0.0,75.0
2012,45019,0.0,0.0,6.0,0.0,6.0
2012,45051,0.0,5.0,4.0,0.0,9.0
2012,45091,5.0,0.0,1.0,0.0,6.0
2012,48049,0.0,0.0,5.0,0.0,5.0
2012,48121,0.0,0.0,5.0,0.0,5.0
2012,48201,8.0,0.0,3.0,0.0,11.0
2012,48339,9.0,0.0,1.0,0.0,10.0
2012,50001,16.0,13.0,0.0,0.0,29.0
2012,50003,59.0,69.0,0.0,0.0,128.0
2012,50005,0.0,0.0,6.0,0.0,6.0
2012,50007,30.0,38.0,0.0,0.0,68.0
2012,50011,7.0,5.0,0.0,0.0,12.0
2012,50013,0.0,0.0,5.0,0.0,5.0
2012,50017,6.0,13.0,0.0,0.0,19.0
2012,50021,46.0,52.0,0.0,0.0,98.0
2012,50023,0.0,9.0,3.0,0.0,12.0
2012,50025,30.0,39.0,0.0,0.0,69.0
2012,50027,35.0,36.0,0.0,0.0,71.0
2012,51001,0.0,5.0,0.0,0.0,5.0
2012,51003,13.0,18.0,0.0,0.0,31.0
2012,51009,9.0,0.0,4.0,0.0,13.0
2012,51013,0.0,8.0,2.0,0.0,10.0
2012,51015,6.0,18.0,1.0,0.0,25.0
2012,51019,10.0,9.0,0.0,0.0,19.0
2012,51031,0.0,0.0,5.0,0.0,5.0
2012,51035,0.0,5.0,0.0,0.0,5.0
2012,51041,8.0,0.0,5.0,0.0,13.0
2012,51043,0.0,8.0,0.0,0.0,8.0
2012,51047,9.0,0.0,7.0,0.0,16.0
2012,51059,63.0,85.0,0.0,0.0,148.0
2012,51061,14.0,15.0,0.0,0.0,29.0
2012,51063,14.0,19.0,0.0,0.0,33.0
2012,51069,33.0,25.0,0.0,0.0,58.0
2012,51071,6.0,0.0,0.0,0.0,6.0
2012,51079,0.0,0.0,7.0,0.0,7.0
2012,51087,11.0,0.0,4.0,0.0,15.0
2012,51099,0.0,0.0,6.0,0.0,6.0
2012,51107,112.0,106.0,1.0,0.0,219.0
2012,51113,5.0,0.0,0.0,0.0,5.0
2012,51121,19.0,25.0,0.0,0.0,44.0
2012,51137,0.0,0.0,7.0,0.0,7.0
2012,51139,0.0,5.0,0.0,0.0,5.0
2012,51143,5.0,0.0,0.0,0.0,5.0
2012,51153,16.0,13.0,0.0,0.0,29.0
2012,51155,11.0,10.0,0.0,0.0,21.0
2012,51157,0.0,8.0,2.0,0.0,10.0
2012,51165,12.0,16.0,0.0,0.0,28.0
2012,51171,13.0,9.0,0.0,0.0,22.0
2012,51177,7.0,0.0,5.0,0.0,12.0
2012,51179,7.0,7.0,1.0,0.0,15.0
2012,51187,7.0,27.0,1.0,0.0,35.0
2012,51197,0.0,0.0,5.0,0.0,5.0
2012,51540,0.0,5.0,0.0,0.0,5.0
2012,51550,0.0,0.0,6.0,0.0,6.0
2012,51680,21.0,10.0,0.0,0.0,31.0
2012,51700,0.0,0.0,6.0,0.0,6.0
2012,51750,6.0,0.0,0.0,0.0,6.0
2012,51790,5.0,5.0,0.0,0.0,10.0
2012,51810,7.0,0.0,0.0,0.0,7.0
2012,51830,0.0,5.0,0.0,0.0,5.0
2012,51840,8.0,0.0,4.0,0.0,12.0
2012,54003,19.0,23.0,1.0,0.0,43.0
2012,54027,0.0,0.0,5.0,0.0,5.0
2012,54037,14.0,12.0,0.0,0.0,26.0
2012,54065,0.0,7.0,5.0,0.0,12.0
2012,55001,15.0,14.0,0.0,0.0,29.0
2012,55003,5.0,7.0,0.0,0.0,12.0
2012,55005,34.0,31.0,0.0,0.0,65.0
2012,55007,10.0,11.0,0.0,0.0,21.0
2012,55009,14.0,12.0,0.0,0.0,26.0
2012,55011,6.0,5.0,0.0,0.0,11.0
2012,55013,10.0,15.0,0.0,0.0,25.0
2012,55017,34.0,32.0,0.0,0.0,66.0
2012,55019,9.0,11.0,0.0,0.0,20.0
2012,55021,14.0,14.0,0.0,0.0,28.0
2012,55023,0.0,0.0,8.0,0.0,8.0
2012,55025,34.0,55.0,0.0,0.0,89.0
2012,55027,0.0,5.0,0.0,0.0,5.0
2012,55029,0.0,7.0,1.0,0.0,8.0
2012,55031,10.0,12.0,0.0,0.0,22.0
2012,55033,13.0,15.0,0.0,0.0,28.0
2012,55035,41.0,47.0,0.0,0.0,88.0
2012,55041,0.0,0.0,5.0,0.0,5.0
2012,55043,6.0,6.0,0.0,0.0,12.0
2012,55047,5.0,5.0,0.0,0.0,10.0
2012,55049,0.0,8.0,4.0,0.0,12.0
2012,55053,21.0,11.0,0.0,0.0,32.0
2012,55055,0.0,0.0,7.0,0.0,7.0
2012,55057,17.0,17.0,0.0,0.0,34.0
2012,55059,0.0,0.0,5.0,0.0,5.0
2012,55063,13.0,14.0,0.0,0.0,27.0
2012,55065,0.0,0.0,5.0,0.0,5.0
2012,55069,16.0,15.0,0.0,0.0,31.0
2012,55073,32.0,53.0,0.0,0.0,85.0
2012,55075,20.0,22.0,0.0,0.0,42.0
2012,55077,16.0,11.0,0.0,0.0,27.0
2012,55078,7.0,0.0,5.0,0.0,12.0
2012,55079,7.0,13.0,0.0,0.0,20.0
2012,55081,12.0,18.0,0.0,0.0,30.0
2012,55083,0.0,7.0,5.0,0.0,12.0
2012,55085,28.0,26.0,0.0,0.0,54.0
2012,55087,0.0,7.0,4.0,0.0,11.0
2012,55091,0.0,7.0,3.0,0.0,10.0
2012,55093,23.0,13.0,0.0,0.0,36.0
2012,55095,33.0,36.0,0.0,0.0,69.0
2012,55097,29.0,33.0,0.0,0.0,62.0
2012,55099,6.0,12.0,0.0,0.0,18.0
2012,55101,5.0,15.0,0.0,0.0,20.0
2012,55103,12.0,13.0,0.0,0.0,25.0
2012,55105,0.0,7.0,2.0,0.0,9.0
2012,55107,9.0,0.0,3.0,0.0,12.0
2012,55109,20.0,18.0,0.0,0.0,38.0
2012,55111,28.0,31.0,0.0,0.0,59.0
2012,55113,18.0,15.0,0.0,0.0,33.0
2012,55115,6.0,13.0,0.0,0.0,19.0
2012,55119,0.0,7.0,7.0,0.0,14.0
2012,55121,11.0,8.0,0.0,0.0,19.0
2012,55123,19.0,17.0,0.0,0.0,36.0
2012,55125,14.0,10.0,0.0,0.0,24.0
2012,55127,13.0,15.0,0.0,0.0,28.0
2012,55129,17.0,14.0,0.0,0.0,31.0
2012,55131,0.0,0.0,5.0,0.0,5.0
2012,55133,20.0,19.0,0.0,0.0,39.0
2012,55135,21.0,16.0,0.0,0.0,37.0
2012,55137,0.0,8.0,3.0,0.0,11.0
2012,55139,0.0,6.0,0.0,0.0,6.0
2012,55141,19.0,27.0,0.0,0.0,46.0
2013,04013,0.0,13.0,3.0,0.0,16.0
2013,04019,0.0,0.0,6.0,0.0,6.0
2013,06037,9.0,11.0,0.0,0.0,20.0
2013,06041,0.0,0.0,6.0,0.0,6.0
2013,06075,0.0,6.0,3.0,0.0,9.0
2013,06081,7.0,0.0,1.0,0.0,8.0
2013,06085,0.0,7.0,5.0,0.0,12.0
2013,06087,0.0,5.0,0.0,0.0,5.0
2013,06097,0.0,0.0,6.0,0.0,6.0
2013,09001,178.0,265.0,0.0,0.0,443.0
2013,09003,121.0,166.0,1.0,0.0,288.0
2013,09005,85.0,102.0,0.0,0.0,187.0
2013,09007,73.0,108.0,0.0,0.0,181.0
2013,09009,178.0,210.0,0.0,0.0,388.0
2013,09011,169.0,232.0,1.0,0.0,402.0
2013,09013,106.0,149.0,0.0,0.0,255.0
2013,09015,72.0,110.0,2.0,0.0,184.0
2013,10001,8.0,0.0,5.0,65.0,78.0
2013,10003,38.0,56.0,0.0,205.0,299.0
2013,10005,10.0,13.0,0.0,80.0,103.0
2013,11001,11.0,21.0,0.0,0.0,32.0
2013,12009,0.0,5.0,0.0,0.0,5.0
2013,12021,0.0,5.0,0.0,0.0,5.0
2013,12033,0.0,0.0,6.0,0.0,6.0
2013,12057,0.0,6.0,5.0,0.0,11.0
2013,12071,6.0,7.0,0.0,0.0,13.0
2013,12081,0.0,5.0,1.0,0.0,6.0
2013,12086,0.0,5.0,3.0,0.0,8.0
2013,12099,0.0,0.0,6.0,0.0,6.0
2013,12103,0.0,0.0,7.0,0.0,7.0
2013,12115,5.0,6.0,0.0,0.0,11.0
2013,17015,0.0,0.0,5.0,0.0,5.0
2013,17019,0.0,0.0,5.0,0.0,5.0
2013,17031,33.0,45.0,0.0,0.0,78.0
2013,17043,12.0,27.0,0.0,0.0,39.0
2013,17085,7.0,7.0,0.0,0.0,14.0
2013,17089,6.0,12.0,0.0,0.0,18.0
2013,17095,0.0,0.0,5.0,0.0,5.0
2013,17097,14.0,22.0,0.0,0.0,36.0
2013,17099,0.0,0.0,6.0,0.0,6.0
2013,17111,19.0,17.0,0.0,0.0,36.0
2013,17161,0.0,0.0,5.0,0.0,5.0
2013,17179,0.0,5.0,0.0,0.0,5.0
2013,17183,0.0,6.0,0.0,0.0,6.0
2013,17195,0.0,7.0,1.0,0.0,8.0
2013,17197,5.0,8.0,0.0,0.0,13.0
2013,17201,0.0,0.0,7.0,0.0,7.0
2013,18089,0.0,0.0,5.0,0.0,5.0
